*
time	TMax	Z	zeta	temperature	Y-AR	Y-O	Y-O2	Y-H	Y-OH	Y-H2	Y-HO2	Y-H2O2	Y-CH	Y-CO	Y-CH2	Y-HCO	Y-1-CH2	Y-CH3	Y-CH2O	Y-CH4	Y-CO2	Y-CH2OH	Y-CH3O	Y-CH3OH	Y-C2H	Y-C2H2	Y-HCCO	Y-C2H3	Y-CH2CO	Y-C2H4	Y-C2H5	Y-C2H6	Y-H2O	Y-N2	Y-C	Y-HCCOH	Y-N	Y-NO	Y-N2O	Y-NO2	Y-NH	Y-HNO	Y-NH2	Y-NNH	Y-CN	Y-NCO	Y-HCN	Y-HOCN	Y-HNCO	Y-H2CN	Y-HCNN	Y-HCNO	Y-NH3	ProgVar	ZBilger	CMassFrac	HMassFrac	OMassFrac	ZBarlow	density	chi	SumMH	Cp	mu	lambdaOverCp	W	ProdRateProgVar	ProdRateCO2	ProdRateH2O	ProdRateH2	ProdRateCO	TotalEnthalpy	TotalEnthalpy2	MonitorFunc	ProdRate-NO	ProdRatePos-NO	ProdRateNeg-NO	ProdRateNegOverYNO-NO	ProdRate-CH4	ProdRatePos-CH4	ProdRateNeg-CH4	ProdRateNegOverYNO-CH4	
7.36	2104.93	0.177	0.177	2059.16	5.78004e-25	0.00148686	0.0186216	0.000234186	0.00590719	0.00129191	4.85461e-06	1.10716e-06	3.09995e-09	0.0197058	1.58954e-08	4.91816e-08	1.53475e-09	7.33409e-08	1.91383e-07	6.35287e-08	0.0734381	1.37449e-09	1.18077e-10	1.85564e-09	2.65218e-09	3.69385e-07	5.73681e-08	1.47594e-10	8.09075e-08	5.62019e-10	1.44809e-13	7.29018e-14	0.151563	0.727665	1.79877e-09	8.40141e-09	1.35691e-08	7.70741e-05	1.54564e-07	1.43295e-08	1.27572e-08	2.21492e-08	1.18435e-08	1.07913e-08	8.25813e-09	3.95911e-08	1.74242e-06	1.19319e-08	2.97136e-07	1.60394e-11	5.16504e-12	1.60908e-08	1.43028e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151112	59	-1.36609e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8387	20.8885	6.27668	-1.22055	-13.1059	-225222	-225198	17.467	0.0295481	0.0529978	-0.0234497	-304.249	-0.0075407	0.00242441	-0.00996512	-156860	
7.37	2104.93	0.177	0.177	2059.16	5.7548e-25	0.00148686	0.0186216	0.000234185	0.00590718	0.00129191	4.8546e-06	1.10716e-06	3.09995e-09	0.0197057	1.58955e-08	4.91814e-08	1.53475e-09	7.33404e-08	1.91382e-07	6.35275e-08	0.0734381	1.37448e-09	1.18076e-10	1.85563e-09	2.65221e-09	3.69389e-07	5.73687e-08	1.47589e-10	8.09083e-08	5.61982e-10	1.44801e-13	7.28993e-14	0.151563	0.727665	1.79877e-09	8.40152e-09	1.35706e-08	7.70883e-05	1.54564e-07	1.43321e-08	1.27588e-08	2.21528e-08	1.18452e-08	1.07913e-08	8.25924e-09	3.95965e-08	1.74265e-06	1.19335e-08	2.97179e-07	1.60415e-11	5.16505e-12	1.60939e-08	1.43051e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151112	59	-1.36608e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8387	20.8883	6.27672	-1.22055	-13.1058	-225222	-225198	17.4671	0.0295509	0.0530049	-0.023454	-304.248	-0.00754052	0.0024244	-0.00996492	-156860	
7.38	2104.94	0.177	0.177	2059.16	5.72968e-25	0.00148685	0.0186216	0.000234184	0.00590718	0.00129191	4.85459e-06	1.10715e-06	3.09996e-09	0.0197057	1.58955e-08	4.91812e-08	1.53475e-09	7.334e-08	1.91382e-07	6.35263e-08	0.0734381	1.37447e-09	1.18076e-10	1.85562e-09	2.65224e-09	3.69393e-07	5.73693e-08	1.47584e-10	8.0909e-08	5.61946e-10	1.44792e-13	7.28968e-14	0.151563	0.727665	1.79877e-09	8.40163e-09	1.3572e-08	7.71025e-05	1.54565e-07	1.43347e-08	1.27604e-08	2.21564e-08	1.1847e-08	1.07912e-08	8.26034e-09	3.96018e-08	1.74289e-06	1.19351e-08	2.97221e-07	1.60436e-11	5.16505e-12	1.60969e-08	1.43074e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151112	59	-1.36608e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8387	20.8881	6.27675	-1.22056	-13.1056	-225222	-225198	17.4672	0.0295537	0.0530119	-0.0234582	-304.247	-0.00754034	0.00242438	-0.00996472	-156860	
7.39	2104.94	0.177	0.177	2059.16	5.70466e-25	0.00148685	0.0186216	0.000234184	0.00590717	0.00129191	4.85458e-06	1.10715e-06	3.09997e-09	0.0197057	1.58956e-08	4.9181e-08	1.53475e-09	7.33395e-08	1.91381e-07	6.35251e-08	0.0734382	1.37446e-09	1.18075e-10	1.85561e-09	2.65227e-09	3.69397e-07	5.73699e-08	1.47579e-10	8.09098e-08	5.6191e-10	1.44783e-13	7.28943e-14	0.151563	0.727665	1.79877e-09	8.40174e-09	1.35734e-08	7.71166e-05	1.54565e-07	1.43374e-08	1.27619e-08	2.216e-08	1.18487e-08	1.07912e-08	8.26144e-09	3.96072e-08	1.74312e-06	1.19367e-08	2.97264e-07	1.60457e-11	5.16506e-12	1.60999e-08	1.43097e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151112	59	-1.36607e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8386	20.888	6.27678	-1.22056	-13.1055	-225222	-225198	17.4673	0.0295564	0.0530189	-0.0234624	-304.247	-0.00754016	0.00242436	-0.00996452	-156860	
7.4	2104.94	0.177	0.177	2059.16	5.67975e-25	0.00148684	0.0186215	0.000234183	0.00590717	0.00129191	4.85457e-06	1.10714e-06	3.09998e-09	0.0197057	1.58957e-08	4.91808e-08	1.53475e-09	7.33391e-08	1.91381e-07	6.3524e-08	0.0734382	1.37445e-09	1.18074e-10	1.8556e-09	2.6523e-09	3.69401e-07	5.73705e-08	1.47574e-10	8.09105e-08	5.61875e-10	1.44774e-13	7.28918e-14	0.151563	0.727665	1.79877e-09	8.40185e-09	1.35748e-08	7.71306e-05	1.54565e-07	1.434e-08	1.27635e-08	2.21636e-08	1.18505e-08	1.07912e-08	8.26254e-09	3.96125e-08	1.74335e-06	1.19383e-08	2.97306e-07	1.60477e-11	5.16507e-12	1.61029e-08	1.43119e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151112	59	-1.36606e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8386	20.8878	6.27682	-1.22057	-13.1054	-225222	-225198	17.4675	0.0295592	0.0530258	-0.0234667	-304.246	-0.00753998	0.00242434	-0.00996433	-156859	
0.74	1409.88	0.177	0.177	1206.29	9.9024e-24	4.01238e-08	0.14169	7.05776e-09	1.51306e-07	6.7268e-05	1.22402e-05	1.45616e-06	2.14052e-16	0.00415176	1.05621e-10	7.34603e-09	7.82891e-12	2.81766e-05	0.000535682	0.0340868	0.00134793	1.15248e-10	3.01597e-08	3.72994e-05	4.48059e-14	5.29457e-06	3.20071e-11	4.34563e-10	3.8918e-07	0.000269104	4.78371e-08	0.000422853	0.0896414	0.727702	7.55037e-22	5.23748e-08	6.82778e-18	6.01729e-10	5.35162e-08	2.5411e-10	8.95431e-16	1.7844e-14	2.47962e-15	1.34374e-13	2.41453e-18	5.8217e-15	1.80178e-10	9.18171e-13	3.07218e-11	2.35769e-17	7.13519e-18	2.48341e-12	1.34908e-12	0.0952084	0.177	0.177	0.177	-6.21364e+27	0.177	0.264072	59	-1.02831e+06	1438.35	4.73872e-05	5.98342e-05	26.4855	0.0711218	0.00249061	0.0484841	0.00137351	0.0187736	-225222	-225225	4.38788	-3.05215e-08	9.78314e-09	-4.03046e-08	-66.9813	-0.0486482	0.0199598	-0.0686081	-2.01275	
7.41	2104.94	0.177	0.177	2059.16	5.65495e-25	0.00148684	0.0186215	0.000234183	0.00590716	0.00129191	4.85456e-06	1.10714e-06	3.09998e-09	0.0197056	1.58957e-08	4.91807e-08	1.53475e-09	7.33386e-08	1.9138e-07	6.35228e-08	0.0734382	1.37445e-09	1.18073e-10	1.85559e-09	2.65233e-09	3.69405e-07	5.73711e-08	1.47569e-10	8.09113e-08	5.61839e-10	1.44766e-13	7.28893e-14	0.151563	0.727665	1.79877e-09	8.40196e-09	1.35763e-08	7.71445e-05	1.54566e-07	1.43426e-08	1.2765e-08	2.21671e-08	1.18522e-08	1.07912e-08	8.26362e-09	3.96178e-08	1.74358e-06	1.19399e-08	2.97348e-07	1.60498e-11	5.16507e-12	1.61059e-08	1.43142e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36606e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8386	20.8876	6.27685	-1.22057	-13.1053	-225222	-225198	17.4676	0.0295619	0.0530327	-0.0234709	-304.245	-0.00753981	0.00242433	-0.00996413	-156859	
7.42	2104.94	0.177	0.177	2059.16	5.63026e-25	0.00148684	0.0186215	0.000234182	0.00590716	0.00129191	4.85455e-06	1.10714e-06	3.09999e-09	0.0197056	1.58958e-08	4.91805e-08	1.53475e-09	7.33382e-08	1.9138e-07	6.35217e-08	0.0734383	1.37444e-09	1.18072e-10	1.85558e-09	2.65235e-09	3.69409e-07	5.73717e-08	1.47565e-10	8.0912e-08	5.61804e-10	1.44757e-13	7.28869e-14	0.151563	0.727665	1.79877e-09	8.40206e-09	1.35777e-08	7.71584e-05	1.54566e-07	1.43452e-08	1.27666e-08	2.21706e-08	1.1854e-08	1.07911e-08	8.26471e-09	3.96231e-08	1.74381e-06	1.19415e-08	2.9739e-07	1.60518e-11	5.16508e-12	1.61089e-08	1.43164e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36605e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8386	20.8875	6.27688	-1.22057	-13.1052	-225222	-225198	17.4677	0.0295646	0.0530396	-0.023475	-304.244	-0.00753963	0.00242431	-0.00996394	-156859	
7.43	2104.94	0.177	0.177	2059.16	5.60567e-25	0.00148683	0.0186214	0.000234182	0.00590715	0.00129191	4.85453e-06	1.10713e-06	3.1e-09	0.0197056	1.58959e-08	4.91803e-08	1.53475e-09	7.33377e-08	1.91379e-07	6.35206e-08	0.0734383	1.37443e-09	1.18071e-10	1.85557e-09	2.65238e-09	3.69413e-07	5.73723e-08	1.4756e-10	8.09127e-08	5.61769e-10	1.44749e-13	7.28844e-14	0.151563	0.727665	1.79877e-09	8.40217e-09	1.3579e-08	7.71722e-05	1.54567e-07	1.43477e-08	1.27681e-08	2.21741e-08	1.18557e-08	1.07911e-08	8.26579e-09	3.96283e-08	1.74403e-06	1.19431e-08	2.97432e-07	1.60539e-11	5.16508e-12	1.61119e-08	1.43187e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36604e+08	1565.88	6.86152e-05	9.21099e-05	25.8715	12.8385	20.8873	6.27691	-1.22058	-13.1051	-225222	-225198	17.4678	0.0295673	0.0530465	-0.0234792	-304.244	-0.00753946	0.00242429	-0.00996375	-156859	
7.44	2104.94	0.177	0.177	2059.16	5.5812e-25	0.00148683	0.0186214	0.000234181	0.00590715	0.0012919	4.85452e-06	1.10713e-06	3.1e-09	0.0197056	1.58959e-08	4.91801e-08	1.53475e-09	7.33373e-08	1.91379e-07	6.35194e-08	0.0734384	1.37442e-09	1.18071e-10	1.85555e-09	2.65241e-09	3.69417e-07	5.73729e-08	1.47555e-10	8.09134e-08	5.61735e-10	1.4474e-13	7.2882e-14	0.151563	0.727665	1.79877e-09	8.40228e-09	1.35804e-08	7.7186e-05	1.54567e-07	1.43503e-08	1.27697e-08	2.21776e-08	1.18574e-08	1.07911e-08	8.26686e-09	3.96335e-08	1.74426e-06	1.19447e-08	2.97473e-07	1.60559e-11	5.16509e-12	1.61149e-08	1.43209e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36604e+08	1565.88	6.86153e-05	9.21099e-05	25.8715	12.8385	20.8871	6.27694	-1.22058	-13.105	-225222	-225198	17.4679	0.02957	0.0530533	-0.0234833	-304.243	-0.00753928	0.00242427	-0.00996356	-156858	
7.45	2104.94	0.177	0.177	2059.16	5.55682e-25	0.00148682	0.0186214	0.00023418	0.00590714	0.0012919	4.85452e-06	1.10713e-06	3.10001e-09	0.0197055	1.5896e-08	4.91799e-08	1.53476e-09	7.33369e-08	1.91379e-07	6.35183e-08	0.0734384	1.37441e-09	1.1807e-10	1.85554e-09	2.65243e-09	3.6942e-07	5.73735e-08	1.47551e-10	8.09142e-08	5.617e-10	1.44732e-13	7.28796e-14	0.151563	0.727665	1.79877e-09	8.40238e-09	1.35818e-08	7.71996e-05	1.54567e-07	1.43528e-08	1.27712e-08	2.21811e-08	1.18591e-08	1.07911e-08	8.26793e-09	3.96388e-08	1.74449e-06	1.19463e-08	2.97515e-07	1.60579e-11	5.1651e-12	1.61178e-08	1.43231e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36603e+08	1565.88	6.86153e-05	9.21099e-05	25.8715	12.8385	20.887	6.27698	-1.22059	-13.1049	-225222	-225198	17.4681	0.0295727	0.0530601	-0.0234874	-304.242	-0.00753911	0.00242426	-0.00996337	-156858	
7.46	2104.94	0.177	0.177	2059.16	5.53256e-25	0.00148682	0.0186214	0.00023418	0.00590714	0.0012919	4.85451e-06	1.10712e-06	3.10002e-09	0.0197055	1.5896e-08	4.91798e-08	1.53476e-09	7.33364e-08	1.91378e-07	6.35172e-08	0.0734384	1.37441e-09	1.18069e-10	1.85553e-09	2.65246e-09	3.69424e-07	5.73741e-08	1.47546e-10	8.09149e-08	5.61666e-10	1.44724e-13	7.28772e-14	0.151563	0.727665	1.79877e-09	8.40249e-09	1.35832e-08	7.72132e-05	1.54568e-07	1.43553e-08	1.27727e-08	2.21846e-08	1.18608e-08	1.0791e-08	8.26899e-09	3.96439e-08	1.74471e-06	1.19478e-08	2.97556e-07	1.60599e-11	5.1651e-12	1.61207e-08	1.43253e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36602e+08	1565.88	6.86153e-05	9.21099e-05	25.8715	12.8384	20.8868	6.27701	-1.22059	-13.1048	-225222	-225198	17.4682	0.0295754	0.0530668	-0.0234915	-304.242	-0.00753894	0.00242424	-0.00996318	-156858	
7.47	2104.95	0.177	0.177	2059.16	5.5084e-25	0.00148682	0.0186213	0.000234179	0.00590713	0.0012919	4.85449e-06	1.10712e-06	3.10002e-09	0.0197055	1.58961e-08	4.91796e-08	1.53476e-09	7.3336e-08	1.91378e-07	6.35161e-08	0.0734385	1.3744e-09	1.18068e-10	1.85552e-09	2.65249e-09	3.69428e-07	5.73746e-08	1.47542e-10	8.09156e-08	5.61632e-10	1.44715e-13	7.28748e-14	0.151563	0.727665	1.79877e-09	8.40259e-09	1.35846e-08	7.72268e-05	1.54568e-07	1.43579e-08	1.27742e-08	2.2188e-08	1.18625e-08	1.0791e-08	8.27005e-09	3.96491e-08	1.74493e-06	1.19494e-08	2.97597e-07	1.60619e-11	5.16511e-12	1.61236e-08	1.43275e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36602e+08	1565.88	6.86153e-05	9.21099e-05	25.8715	12.8384	20.8866	6.27704	-1.2206	-13.1047	-225222	-225198	17.4683	0.029578	0.0530736	-0.0234955	-304.241	-0.00753877	0.00242422	-0.009963	-156858	
7.48	2104.95	0.177	0.177	2059.16	5.48435e-25	0.00148681	0.0186213	0.000234179	0.00590713	0.0012919	4.85448e-06	1.10711e-06	3.10003e-09	0.0197055	1.58962e-08	4.91794e-08	1.53476e-09	7.33356e-08	1.91377e-07	6.3515e-08	0.0734385	1.37439e-09	1.18068e-10	1.85551e-09	2.65251e-09	3.69432e-07	5.73752e-08	1.47537e-10	8.09163e-08	5.61599e-10	1.44707e-13	7.28725e-14	0.151563	0.727665	1.79877e-09	8.40269e-09	1.35859e-08	7.72403e-05	1.54569e-07	1.43604e-08	1.27757e-08	2.21914e-08	1.18642e-08	1.0791e-08	8.27111e-09	3.96542e-08	1.74516e-06	1.19509e-08	2.97637e-07	1.60639e-11	5.16512e-12	1.61265e-08	1.43296e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36601e+08	1565.88	6.86153e-05	9.21099e-05	25.8715	12.8384	20.8865	6.27707	-1.2206	-13.1046	-225222	-225198	17.4684	0.0295807	0.0530803	-0.0234996	-304.24	-0.0075386	0.00242421	-0.00996281	-156858	
7.49	2104.95	0.177	0.177	2059.16	5.4604e-25	0.00148681	0.0186213	0.000234178	0.00590712	0.0012919	4.85447e-06	1.10711e-06	3.10004e-09	0.0197054	1.58962e-08	4.91793e-08	1.53476e-09	7.33352e-08	1.91377e-07	6.35139e-08	0.0734385	1.37438e-09	1.18067e-10	1.8555e-09	2.65254e-09	3.69436e-07	5.73758e-08	1.47532e-10	8.0917e-08	5.61565e-10	1.44699e-13	7.28702e-14	0.151563	0.727665	1.79877e-09	8.40279e-09	1.35873e-08	7.72537e-05	1.54569e-07	1.43629e-08	1.27772e-08	2.21948e-08	1.18659e-08	1.0791e-08	8.27216e-09	3.96593e-08	1.74538e-06	1.19525e-08	2.97678e-07	1.60659e-11	5.16512e-12	1.61294e-08	1.43318e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.366e+08	1565.88	6.86153e-05	9.211e-05	25.8715	12.8384	20.8863	6.2771	-1.2206	-13.1045	-225222	-225198	17.4686	0.0295833	0.0530869	-0.0235036	-304.24	-0.00753844	0.00242419	-0.00996263	-156857	
7.5	2104.95	0.177	0.177	2059.16	5.43655e-25	0.00148681	0.0186213	0.000234178	0.00590712	0.0012919	4.85446e-06	1.10711e-06	3.10004e-09	0.0197054	1.58963e-08	4.91791e-08	1.53476e-09	7.33347e-08	1.91376e-07	6.35129e-08	0.0734386	1.37438e-09	1.18066e-10	1.85549e-09	2.65257e-09	3.69439e-07	5.73763e-08	1.47528e-10	8.09177e-08	5.61532e-10	1.44691e-13	7.28679e-14	0.151563	0.727665	1.79877e-09	8.40289e-09	1.35886e-08	7.7267e-05	1.54569e-07	1.43654e-08	1.27787e-08	2.21982e-08	1.18675e-08	1.07909e-08	8.2732e-09	3.96644e-08	1.7456e-06	1.1954e-08	2.97718e-07	1.60678e-11	5.16513e-12	1.61323e-08	1.4334e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.366e+08	1565.88	6.86153e-05	9.211e-05	25.8715	12.8383	20.8862	6.27713	-1.22061	-13.1044	-225222	-225198	17.4687	0.0295859	0.0530935	-0.0235076	-304.239	-0.00753827	0.00242418	-0.00996245	-156857	
0.75	1410.32	0.177	0.177	1206.44	9.86747e-24	4.02923e-08	0.14167	7.08896e-09	1.51906e-07	6.74162e-05	1.22608e-05	1.45791e-06	2.1648e-16	0.00416041	1.06328e-10	7.38002e-09	7.88089e-12	2.8252e-05	0.000536227	0.0340793	0.00135104	1.15838e-10	3.02655e-08	3.73405e-05	4.5144e-14	5.30852e-06	3.22445e-11	4.37073e-10	3.90595e-07	0.000269529	4.806e-08	0.000423334	0.089655	0.727702	7.67068e-22	5.24613e-08	6.89802e-18	6.04047e-10	5.35846e-08	2.54483e-10	9.02377e-16	1.79883e-14	2.50374e-15	1.35007e-13	2.43703e-18	5.88535e-15	1.80997e-10	9.20807e-13	3.08276e-11	2.37409e-17	7.21359e-18	2.49412e-12	1.35327e-12	0.0952339	0.177	0.177	0.177	-6.21364e+27	0.177	0.264038	59	-1.0328e+06	1438.38	4.73912e-05	5.98394e-05	26.4854	0.0714218	0.00250376	0.04868	0.00137988	0.0188581	-225222	-225225	4.39916	-3.0678e-08	9.83926e-09	-4.05172e-08	-67.0762	-0.0488434	0.020041	-0.0688844	-2.0213	
7.51	2104.95	0.177	0.177	2059.16	5.41281e-25	0.0014868	0.0186212	0.000234177	0.00590711	0.0012919	4.85446e-06	1.10711e-06	3.10005e-09	0.0197054	1.58963e-08	4.91789e-08	1.53476e-09	7.33343e-08	1.91376e-07	6.35118e-08	0.0734386	1.37437e-09	1.18065e-10	1.85548e-09	2.65259e-09	3.69443e-07	5.73769e-08	1.47524e-10	8.09183e-08	5.61499e-10	1.44683e-13	7.28655e-14	0.151563	0.727665	1.79877e-09	8.40299e-09	1.359e-08	7.72803e-05	1.5457e-07	1.43678e-08	1.27802e-08	2.22016e-08	1.18692e-08	1.07909e-08	8.27424e-09	3.96695e-08	1.74582e-06	1.19555e-08	2.97758e-07	1.60698e-11	5.16513e-12	1.61351e-08	1.43361e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36599e+08	1565.88	6.86153e-05	9.211e-05	25.8715	12.8383	20.886	6.27716	-1.22061	-13.1043	-225222	-225198	17.4688	0.0295885	0.0531001	-0.0235116	-304.238	-0.00753811	0.00242416	-0.00996226	-156857	
7.52	2104.95	0.177	0.177	2059.17	5.38917e-25	0.0014868	0.0186212	0.000234177	0.00590711	0.0012919	4.85445e-06	1.1071e-06	3.10006e-09	0.0197054	1.58964e-08	4.91787e-08	1.53476e-09	7.33339e-08	1.91375e-07	6.35107e-08	0.0734386	1.37436e-09	1.18065e-10	1.85547e-09	2.65262e-09	3.69447e-07	5.73774e-08	1.47519e-10	8.0919e-08	5.61466e-10	1.44675e-13	7.28633e-14	0.151563	0.727665	1.79877e-09	8.40309e-09	1.35913e-08	7.72935e-05	1.5457e-07	1.43703e-08	1.27817e-08	2.22049e-08	1.18708e-08	1.07909e-08	8.27527e-09	3.96745e-08	1.74604e-06	1.1957e-08	2.97798e-07	1.60718e-11	5.16514e-12	1.6138e-08	1.43383e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36598e+08	1565.88	6.86153e-05	9.211e-05	25.8715	12.8383	20.8859	6.27719	-1.22062	-13.1042	-225222	-225198	17.4689	0.0295911	0.0531067	-0.0235156	-304.238	-0.00753794	0.00242414	-0.00996209	-156857	
7.53	2104.95	0.177	0.177	2059.17	5.36564e-25	0.0014868	0.0186212	0.000234176	0.00590711	0.0012919	4.85444e-06	1.1071e-06	3.10006e-09	0.0197054	1.58965e-08	4.91786e-08	1.53476e-09	7.33335e-08	1.91375e-07	6.35097e-08	0.0734387	1.37435e-09	1.18064e-10	1.85546e-09	2.65264e-09	3.6945e-07	5.7378e-08	1.47515e-10	8.09197e-08	5.61434e-10	1.44667e-13	7.2861e-14	0.151563	0.727665	1.79877e-09	8.40319e-09	1.35927e-08	7.73066e-05	1.54571e-07	1.43727e-08	1.27832e-08	2.22083e-08	1.18725e-08	1.07909e-08	8.27631e-09	3.96795e-08	1.74625e-06	1.19586e-08	2.97838e-07	1.60737e-11	5.16515e-12	1.61408e-08	1.43404e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36598e+08	1565.88	6.86153e-05	9.211e-05	25.8715	12.8382	20.8857	6.27722	-1.22062	-13.1041	-225222	-225198	17.469	0.0295937	0.0531132	-0.0235195	-304.237	-0.00753778	0.00242413	-0.00996191	-156856	
7.54	2104.95	0.177	0.177	2059.17	5.34221e-25	0.00148679	0.0186212	0.000234176	0.0059071	0.00129189	4.85442e-06	1.1071e-06	3.10007e-09	0.0197053	1.58965e-08	4.91784e-08	1.53476e-09	7.33331e-08	1.91375e-07	6.35086e-08	0.0734387	1.37435e-09	1.18063e-10	1.85545e-09	2.65267e-09	3.69454e-07	5.73785e-08	1.4751e-10	8.09204e-08	5.61402e-10	1.44659e-13	7.28587e-14	0.151563	0.727665	1.79877e-09	8.40329e-09	1.3594e-08	7.73197e-05	1.54571e-07	1.43752e-08	1.27846e-08	2.22116e-08	1.18741e-08	1.07909e-08	8.27733e-09	3.96845e-08	1.74647e-06	1.19601e-08	2.97878e-07	1.60756e-11	5.16515e-12	1.61436e-08	1.43425e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36597e+08	1565.88	6.86153e-05	9.211e-05	25.8715	12.8382	20.8856	6.27725	-1.22063	-13.104	-225222	-225198	17.4691	0.0295963	0.0531197	-0.0235235	-304.236	-0.00753762	0.00242411	-0.00996173	-156856	
7.55	2104.95	0.177	0.177	2059.17	5.31887e-25	0.00148679	0.0186211	0.000234175	0.0059071	0.00129189	4.85442e-06	1.10709e-06	3.10007e-09	0.0197053	1.58966e-08	4.91783e-08	1.53476e-09	7.33327e-08	1.91374e-07	6.35076e-08	0.0734387	1.37434e-09	1.18062e-10	1.85544e-09	2.65269e-09	3.69458e-07	5.73791e-08	1.47506e-10	8.0921e-08	5.61369e-10	1.44652e-13	7.28565e-14	0.151563	0.727665	1.79877e-09	8.40339e-09	1.35953e-08	7.73327e-05	1.54572e-07	1.43776e-08	1.27861e-08	2.22149e-08	1.18757e-08	1.07908e-08	8.27835e-09	3.96894e-08	1.74668e-06	1.19616e-08	2.97917e-07	1.60776e-11	5.16516e-12	1.61464e-08	1.43446e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36597e+08	1565.88	6.86154e-05	9.211e-05	25.8715	12.8382	20.8854	6.27728	-1.22063	-13.1039	-225222	-225198	17.4692	0.0295988	0.0531262	-0.0235274	-304.236	-0.00753746	0.00242409	-0.00996155	-156856	
7.56	2104.95	0.177	0.177	2059.17	5.29565e-25	0.00148679	0.0186211	0.000234175	0.00590709	0.00129189	4.85441e-06	1.10709e-06	3.10008e-09	0.0197053	1.58966e-08	4.91781e-08	1.53476e-09	7.33323e-08	1.91374e-07	6.35065e-08	0.0734388	1.37433e-09	1.18062e-10	1.85543e-09	2.65272e-09	3.69461e-07	5.73796e-08	1.47502e-10	8.09217e-08	5.61338e-10	1.44644e-13	7.28543e-14	0.151563	0.727665	1.79877e-09	8.40349e-09	1.35966e-08	7.73457e-05	1.54572e-07	1.438e-08	1.27875e-08	2.22182e-08	1.18774e-08	1.07908e-08	8.27937e-09	3.96944e-08	1.7469e-06	1.1963e-08	2.97956e-07	1.60795e-11	5.16516e-12	1.61492e-08	1.43467e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36596e+08	1565.88	6.86154e-05	9.211e-05	25.8715	12.8382	20.8853	6.27731	-1.22063	-13.1038	-225222	-225198	17.4693	0.0296014	0.0531326	-0.0235313	-304.235	-0.0075373	0.00242408	-0.00996138	-156856	
7.57	2104.95	0.177	0.177	2059.17	5.27252e-25	0.00148678	0.0186211	0.000234174	0.00590709	0.00129189	4.8544e-06	1.10708e-06	3.10009e-09	0.0197053	1.58967e-08	4.91779e-08	1.53476e-09	7.33319e-08	1.91373e-07	6.35055e-08	0.0734388	1.37433e-09	1.18061e-10	1.85542e-09	2.65275e-09	3.69465e-07	5.73801e-08	1.47498e-10	8.09224e-08	5.61306e-10	1.44636e-13	7.2852e-14	0.151563	0.727665	1.79877e-09	8.40358e-09	1.35979e-08	7.73586e-05	1.54572e-07	1.43824e-08	1.2789e-08	2.22215e-08	1.1879e-08	1.07908e-08	8.28038e-09	3.96993e-08	1.74711e-06	1.19645e-08	2.97995e-07	1.60814e-11	5.16517e-12	1.61519e-08	1.43488e-08	0.245999	0.177	0.177	0.177	-6.21365e+27	0.177	0.151111	59	-1.36595e+08	1565.88	6.86154e-05	9.211e-05	25.8715	12.8381	20.8851	6.27734	-1.22064	-13.1037	-225222	-225198	17.4695	0.0296039	0.0531391	-0.0235351	-304.234	-0.00753714	0.00242406	-0.0099612	-156856	
